date,team,targeted_productivity,smv,wip,over_time,incentive,idle_time,idle_men,no_of_style_change,no_of_workers,actual_productivity,day_Monday,day_Saturday,day_Sunday,day_Thursday,day_Tuesday,day_Wednesday,quarter_Quarter1,quarter_Quarter2,quarter_Quarter3,quarter_Quarter4,quarter_Quarter5,department_finishing,department_finishing ,department_sweing,day_of_week,month
2015-01-15,11,0.5,-0.015225492563445188,-0.15473932655799347,1.6002261326033107,0.09795560077819623,0.0,0,0,55.0,0.500025069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3,1
2015-01-15,2,0.5,0.7260268633910617,-0.0665834765872308,1.5729262885097022,-0.13115394246453063,0.0,0,0,54.5,0.499998888,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3,1
2015-01-17,5,0.65,-1.004175840756166,-0.07005417934198523,-0.5837613948853865,-0.8839424416906332,0.0,0,0,15.0,0.98719697,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,5,1
2015-01-17,2,0.8,-1.0235128587375881,-0.07005417934198523,-0.8567598358214736,-0.8839424416906332,0.0,0,0,10.0,0.980909091,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,5,1
2015-01-17,10,0.8,-1.0235128587375881,-0.07005417934198523,-0.9659592121959085,-0.8839424416906332,0.0,0,0,8.0,0.974621212,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,5,1
2015-01-17,1,0.8,-1.0235128587375881,-0.07005417934198523,-0.9659592121959085,-0.8839424416906332,0.0,0,0,8.0,0.884261364,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,5,1
2015-01-17,9,0.8,-1.0235128587375881,-0.07005417934198523,-0.8567598358214736,-0.8839424416906332,0.0,0,0,10.0,0.82680303,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,5,1
2015-01-17,6,0.8,-0.3356675048270084,-0.05061824391536039,0.2625337720164837,1.1780434474939085,0.0,0,0,30.5,0.800343766,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5,1
2015-01-17,12,0.8,-0.31725129722565426,-0.07005417934198523,0.31713346020370115,1.1780434474939085,0.0,0,0,31.5,0.800246753,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5,1
2015-01-17,7,0.8,0.9985867358911037,0.17775399734748148,1.682125664884137,0.7525542957574158,0.0,0,0,56.5,0.800128721,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5,1
2015-01-17,8,0.8,0.9985867358911037,0.10556338004858923,1.682125664884137,0.7525542957574158,0.0,0,0,56.5,0.800128721,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5,1
2015-01-17,1,0.8,3.096192781685348,-0.6725681775673553,1.8186248853521805,1.1780434474939085,0.0,0,0,59.0,0.800117103,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5,1
2015-01-17,9,0.8,1.0225278057728642,-0.008275670307356275,1.8186248853521805,1.1780434474939085,0.0,0,0,59.0,0.800117103,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5,1
2015-01-17,2,0.6,0.7260268633910617,-0.1908346352074396,0.5901319011397883,-0.13115394246453063,0.0,0,0,56.5,0.77011398,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5,1
2015-01-17,4,0.7,0.6873528274282177,-0.21860025724547508,1.682125664884137,0.7525542957574158,0.0,0,0,56.5,0.7005417,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5,1
2015-01-17,8,0.8,-1.1192771382646298,-0.07005417934198523,-0.9659592121959085,-0.8839424416906332,0.0,0,0,8.0,0.675568182,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,5,1
2015-01-17,7,0.8,-1.1192771382646298,-0.07005417934198523,-0.9659592121959085,-0.8839424416906332,0.0,0,0,8.0,0.661837121,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,5,1
2015-01-17,10,0.65,0.6873528274282177,0.01601924897592478,1.5456264444160934,0.26160527452300114,0.0,0,0,54.0,0.650198653,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5,1
2015-01-17,3,0.6,0.6873528274282177,5.401630405437219e-05,1.682125664884137,0.09795560077819623,0.0,0,0,56.5,0.600291767,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5,1
2015-01-17,11,0.6,-0.015225492563445188,-0.07838386595339587,1.6548258207905282,0.3597950787698841,0.0,0,0,56.0,0.600273268,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5,1
2015-01-17,6,0.8,-1.1192771382646298,-0.07005417934198523,-1.129758276757561,-0.8839424416906332,0.0,0,0,5.0,0.465757576,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,5,1
2015-01-17,5,0.7,2.4065058070146326,-0.0610303521796237,1.764025197164963,-0.1966138119624526,0.0,0,0,58.0,0.452012539,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5,1
2015-01-18,5,0.6,-1.004175840756166,-0.07005417934198523,-0.9659592121959085,-0.8839424416906332,0.0,0,0,8.0,0.852793561,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,6,1
2015-01-18,11,0.65,-1.004175840756166,-0.07005417934198523,-0.7475604594470387,-0.8839424416906332,0.0,0,0,12.0,0.838383838,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,6,1
2015-01-18,6,0.8,-1.1192771382646298,-0.07005417934198523,-0.8567598358214736,-0.8839424416906332,0.0,0,0,10.0,0.804848485,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,6,1
2015-01-18,6,0.8,-0.3356675048270084,5.401630405437219e-05,0.2625337720164837,1.1780434474939085,0.0,0,0,30.5,0.800343766,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,6,1
2015-01-18,7,0.8,3.110925747766432,-0.3581225079866034,1.682125664884137,0.7525542957574158,0.0,0,0,56.5,0.800128721,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,6,1
2015-01-18,8,0.8,0.9985867358911037,0.10278681784478567,1.682125664884137,0.3597950787698841,0.0,0,0,56.5,0.800128721,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,6,1
2015-01-18,9,0.8,1.0225278057728642,0.16734188908321818,-0.2925630578868935,0.7525542957574158,0.0,0,0,59.0,0.800015009,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,6,1
2015-01-18,4,0.7,0.6873528274282177,-0.17903424584127453,1.682125664884137,0.7525542957574158,0.0,0,0,56.5,0.7005417,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,6,1
2015-01-18,10,0.7,0.6873528274282177,-0.09573737972716806,1.6548258207905282,0.4252549482678061,0.0,0,0,56.0,0.700094156,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,6,1
2015-01-18,7,0.8,-1.1192771382646298,-0.07005417934198523,-0.9659592121959085,-0.8839424416906332,0.0,0,0,8.0,0.692045455,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,6,1
2015-01-18,12,0.8,1.0879053427576717,-0.385193989473688,0.31713346020370115,0.9489339042511817,0.0,0,0,31.5,0.662255892,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,6,1
2015-01-18,3,0.65,0.6873528274282177,-0.0013342647978474022,1.682125664884137,0.26160527452300114,0.0,0,0,56.5,0.650416734,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,6,1
2015-01-18,11,0.65,-0.015225492563445188,5.401630405437219e-05,1.7094255089777457,0.5561746872636499,0.0,0,0,57.0,0.650299575,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,6,1
2015-01-18,2,0.65,0.7260268633910617,-0.07977214705529766,1.682125664884137,-0.03296413821764769,0.0,0,0,56.5,0.650243497,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,6,1
2015-01-18,8,0.8,-1.1192771382646298,-0.07005417934198523,-0.9659592121959085,-0.8839424416906332,0.0,0,0,8.0,0.639867424,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,6,1
2015-01-18,5,0.6,0.492141026853863,-0.07560730374959233,1.764025197164963,0.09795560077819623,0.0,0,0,58.0,0.600062696,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,6,1
2015-01-18,9,0.8,-1.0235128587375881,-0.07005417934198523,-0.8567598358214736,-0.8839424416906332,0.0,0,0,10.0,0.582045455,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,6,1
2015-01-18,1,0.8,3.134866817648192,0.16734188908321818,1.7367253530713544,-0.09842400771556965,0.0,0,0,57.5,0.403242161,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,6,1
2015-01-19,4,0.7,-0.9903636850551505,-0.07005417934198523,0.12603455154844012,-0.8839424416906332,0.0,0,0,28.0,0.977272727,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,1
2015-01-19,9,0.8,-1.0235128587375881,-0.07005417934198523,-0.8567598358214736,-0.8839424416906332,0.0,0,0,10.0,0.964106061,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,1
2015-01-19,5,0.65,-1.004175840756166,-0.07005417934198523,-0.9659592121959085,-0.8839424416906332,0.0,0,0,8.0,0.958901515,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,1
2015-01-19,6,0.8,-0.3356675048270084,-0.077689725402445,-0.0741643051380238,0.7525542957574158,0.0,0,0,31.0,0.800358775,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,1
2015-01-19,8,0.8,0.9985867358911037,0.1666477485322673,-0.3016630059180964,0.7525542957574158,0.0,0,0,56.5,0.800162602,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,1
2015-01-19,9,0.8,1.0225278057728642,0.03892588715730405,1.8186248853521805,1.1780434474939085,0.0,0,0,59.0,0.800117103,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,1
2015-01-19,12,0.8,-1.1192771382646298,-0.07005417934198523,-0.9659592121959085,-0.8839424416906332,0.0,0,0,8.0,0.793844697,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,1
2015-01-19,2,0.7,0.7260268633910617,-0.0929608175233645,1.682125664884137,0.3597950787698841,0.0,0,0,56.5,0.750517565,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,1
2015-01-19,4,0.7,0.6873528274282177,-0.14571549939563194,1.7094255089777457,1.1780434474939085,0.0,0,0,57.0,0.750068049,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,1
2015-01-19,3,0.7,0.6873528274282177,-0.03118230848873555,1.682125664884137,0.7525542957574158,0.0,0,0,56.5,0.750062751,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,1
2015-01-19,10,0.7,0.6873528274282177,-0.14016237498802483,1.6548258207905282,1.1780434474939085,0.0,0,0,56.0,0.750057359,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,1
2015-01-19,11,0.7,-0.015225492563445188,0.23883836583115955,1.7094255089777457,0.7525542957574158,0.0,0,0,57.0,0.700170388,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,1
2015-01-19,8,0.8,-1.1192771382646298,-0.07005417934198523,-0.9659592121959085,-0.8839424416906332,0.0,0,0,8.0,0.683806818,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,1
2015-01-19,5,0.65,0.492141026853863,0.0798801796634064,1.1088289389183539,0.26160527452300114,0.0,0,0,58.0,0.650066445,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,1
2015-01-19,7,0.8,3.110925747766432,-0.06936003879103435,1.7094255089777457,0.09795560077819623,0.0,0,0,57.0,0.576460393,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,1
2015-01-19,1,0.5,0.7260268633910617,0.24439149023876666,1.682125664884137,0.09795560077819623,0.0,0,0,56.5,0.549969429,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,1
2015-01-19,10,0.7,-1.0235128587375881,-0.07005417934198523,-0.9659592121959085,-0.8839424416906332,0.0,0,0,8.0,0.538399621,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,1
2015-01-19,11,0.7,-1.004175840756166,-0.07005417934198523,-0.9659592121959085,-0.8839424416906332,0.0,0,0,8.0,0.409545455,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,1
2015-01-20,5,0.7,-1.004175840756166,-0.07005417934198523,-0.9659592121959085,-0.8839424416906332,0.0,0,0,8.0,1.033570076,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,1
2015-01-20,6,0.8,-0.3356675048270084,-0.06450105493437813,0.2898336161100924,1.1780434474939085,0.0,0,0,31.0,0.800261486,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,1
2015-01-20,8,0.8,0.9985867358911037,0.2041313382836152,1.682125664884137,0.7525542957574158,0.0,0,0,56.5,0.800128721,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,1
2015-01-20,9,0.8,1.0225278057728642,-0.514304131950553,1.8186248853521805,1.1780434474939085,0.0,0,0,59.0,0.800117103,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,1
2015-01-20,4,0.7,0.6873528274282177,-0.10892605019523491,1.7094255089777457,1.1780434474939085,0.0,0,0,57.0,0.750068049,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,1
2015-01-20,10,0.7,0.6873528274282177,-0.02215848132637402,1.6548258207905282,1.1780434474939085,0.0,0,0,56.0,0.750057359,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,1
2015-01-20,3,0.7,0.6873528274282177,-0.004110827001650951,1.1634286271055714,0.7525542957574158,0.0,0,0,57.0,0.750037968,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,1
2015-01-20,2,0.7,0.7260268633910617,0.1548473591661022,1.7094255089777457,0.7525542957574158,0.0,0,0,57.0,0.750031898,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,1
2015-01-20,9,0.8,-1.0235128587375881,-0.07005417934198523,-0.8567598358214736,-0.8839424416906332,0.0,0,0,10.0,0.72830303,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,1
2015-01-20,11,0.7,-0.015225492563445188,0.25063875519732465,1.7094255089777457,0.7525542957574158,0.0,0,0,57.0,0.700170388,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,1
2015-01-20,5,0.7,0.492141026853863,0.14721181310564246,1.7094255089777457,0.7525542957574158,0.0,0,0,57.0,0.700063796,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,1
2015-01-20,8,0.8,-1.1192771382646298,-0.07005417934198523,-0.9659592121959085,-0.8839424416906332,0.0,0,0,8.0,0.639867424,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,1
2015-01-20,12,0.5,0.01884449149906002,0.14721181310564246,-0.2743631618244877,-0.13115394246453063,0.0,0,0,34.0,0.500290419,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,1
2015-01-20,7,0.35,0.7260268633910617,0.2152375870988294,1.6548258207905282,0.09795560077819623,0.0,0,0,56.0,0.400332792,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,1
2015-01-20,11,0.7,-1.004175840756166,-0.07005417934198523,-0.5837613948853865,-0.8839424416906332,0.0,0,0,15.0,0.362666667,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,1
2015-01-21,4,0.75,-0.9903636850551505,-0.07005417934198523,0.4172328885469331,-0.8839424416906332,0.0,0,0,20.0,0.978525641,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2,1
2015-01-21,2,0.7,-1.0235128587375881,-0.07005417934198523,0.14423444761084592,-0.8839424416906332,0.0,0,0,17.0,0.912202112,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2,1
2015-01-21,4,0.75,0.6873528274282177,-0.21860025724547508,1.6548258207905282,2.192671424711699,0.0,0,0,56.0,0.900556277,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2,1
2015-01-21,6,0.8,-0.31725129722565426,-0.15543346710894435,0.34443330429730984,1.5708026644814403,0.0,0,0,89.0,0.850410511,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2,1
2015-01-21,9,0.8,-1.0235128587375881,-0.07005417934198523,-0.6747608751974156,-0.8839424416906332,0.0,0,0,8.0,0.827147436,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2,1
2015-01-21,8,0.8,0.9985867358911037,-0.40115922214555844,0.8631303420758755,0.3597950787698841,0.0,0,0,56.5,0.800436542,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2,1
2015-01-21,2,0.7,0.7260268633910617,0.19580165167220456,1.7822250932273689,1.0798536432470256,0.0,0,0,57.0,0.800415742,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2,1
2015-01-21,10,0.7,0.6873528274282177,0.04586729266681293,1.6548258207905282,1.5708026644814403,0.0,0,0,56.0,0.800020563,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2,1
2015-01-21,5,0.7,-1.004175840756166,-0.07005417934198523,-0.6747608751974156,-0.8839424416906332,0.0,0,0,8.0,0.758173077,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2,1
2015-01-21,5,0.7,0.492141026853863,0.1833071217550886,1.764025197164963,0.7525542957574158,0.0,0,0,58.0,0.750344828,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2,1
2015-01-21,3,0.7,0.6873528274282177,-0.000640124246896515,1.7094255089777457,1.1780434474939085,0.0,0,0,57.0,0.750068049,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2,1
2015-01-21,11,0.7,-0.015225492563445188,0.41306764411983227,1.7094255089777457,0.7525542957574158,0.0,0,0,57.0,0.700170388,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2,1
2015-01-21,1,0.65,0.7260268633910617,0.315887966986708,1.7094255089777457,0.22887533977404018,0.0,0,0,57.0,0.700029771,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2,1
2015-01-21,12,0.6,0.01884449149906002,0.07293877415389753,0.526432264921368,-0.13115394246453063,0.0,0,0,34.0,0.60017284,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2,1
2015-01-21,8,0.8,-1.1192771382646298,-0.07005417934198523,-0.6747608751974156,-0.8839424416906332,0.0,0,0,8.0,0.594871795,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2,1
2015-01-21,9,0.8,3.6376292851651617,-0.2658018147101354,-0.14696388938764704,0.06522566602923525,0.0,0,0,58.0,0.520237649,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2,1
2015-01-21,1,0.65,-1.0235128587375881,-0.07005417934198523,-0.6747608751974156,-0.8839424416906332,0.0,0,0,8.0,0.505128205,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2,1
2015-01-21,7,0.5,0.6873528274282177,0.40265553585556896,1.6548258207905282,-0.13115394246453063,0.0,0,0,56.0,0.500241342,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2,1
2015-01-21,11,0.7,-1.004175840756166,-0.07005417934198523,-0.5837613948853865,-0.8839424416906332,0.0,0,0,9.0,0.470769231,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2,1
2015-01-22,7,0.6,-1.0235128587375881,-0.07005417934198523,0.4172328885469331,-0.8839424416906332,0.0,0,0,10.0,0.957638889,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3,1
2015-01-22,10,0.75,-1.0235128587375881,-0.07005417934198523,1.1452287310431655,-0.8839424416906332,0.0,0,0,14.0,0.940701058,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3,1
2015-01-22,4,0.75,0.6873528274282177,-0.26441353360823366,1.6548258207905282,1.7671822729752062,0.0,0,0,56.0,0.849983766,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3,1
2015-01-22,2,0.7,0.7260268633910617,0.25688602015588263,1.8186248853521805,1.0798536432470256,0.0,0,0,57.0,0.800302791,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3,1
2015-01-22,6,0.8,-0.31725129722565426,-0.12836198562185974,0.526432264921368,1.1780434474939085,0.0,0,0,32.0,0.800191989,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3,1
2015-01-22,10,0.75,0.6873528274282177,0.13055243988282117,1.6548258207905282,0.9162039695022208,0.0,0,0,56.0,0.800020563,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3,1
2015-01-22,1,0.7,0.7260268633910617,0.16942431073607084,2.2918221829747316,1.1780434474939085,0.0,0,0,57.0,0.750162367,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3,1
2015-01-22,3,0.7,0.6873528274282177,0.07224463360294664,1.7094255089777457,1.1780434474939085,0.0,0,0,57.0,0.750068049,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3,1
2015-01-22,5,0.7,-1.004175840756166,-0.07005417934198523,1.3272276916672237,-0.8839424416906332,0.0,0,0,15.0,0.742901235,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3,1
2015-01-22,5,0.7,0.492141026853863,0.23606180362735601,1.764025197164963,0.4252549482678061,0.0,0,0,58.0,0.700250784,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3,1
2015-01-22,11,0.7,-0.015225492563445188,0.5019176346415458,1.7094255089777457,0.7525542957574158,0.0,0,0,57.0,0.700170388,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3,1
2015-01-22,4,0.75,-0.9903636850551505,-0.07005417934198523,1.3272276916672237,-0.8839424416906332,0.0,0,0,15.0,0.670216049,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3,1
2015-01-22,1,0.7,-1.0235128587375881,-0.07005417934198523,3.1472172979078046,-0.8839424416906332,0.0,0,0,25.0,0.649662222,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3,1
2015-01-22,2,0.7,-1.0235128587375881,-0.07005417934198523,3.1472172979078046,-0.8839424416906332,0.0,0,0,25.0,0.649662222,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3,1
2015-01-22,6,0.8,-1.1192771382646298,-0.07005417934198523,0.053234967298816875,-0.8839424416906332,0.0,0,0,8.0,0.626822917,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3,1
